Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
5UWBECN3,journalArticle,2024,"Dorrestein, Annabel; Westcott, David; Martin, John M.; Phalen, David; Rose, Karrie; Welbergen, Justin A.",Bat mating systems—A review and recategorisation,Ecology and Evolution,,2045-7758,10.1002/ece3.70149,https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.70149,"Mating systems, influenced by the social and ecological environment and individual attributes, are fundamental components of animal social organisation, impacting behaviour, animal distribution, ecosystem processes, individual reproductive success, and population dynamics. Bats are of particular interest for studies of mating systems as they are thought to exhibit a greater diversity in mating systems than any other mammalian order, and thus make great models for improving our fundamental understanding of causes and consequences of social organisation. Here, we review the current knowledge of bat mating systems. Our analyses show that research on bat mating systems has not kept pace with research on bats in general and that traditional typologies do not accommodate the mating system of several species. Therefore, we propose an alternative, functional framework to categorise mating systems of bats and by extension of other taxa. We argue that mating systems can be classified according to a male reproductive skew continuum, with an increasing skew from monogamy to true lekking. We include an additional category of lek-like mating system along the continuum to account for previous trans-categorical cases that have the appearance of resource defence but are functionally akin to a lek. The new framework has a total of seven categories: promiscuity, monogamy, female defence polygyny, resource defence polygyny, a lek-like mating system, exploded classical lek, and clustered classical lek. Applying this framework to bats reveals that lek mating systems are more prevalent in bats than previously recognised. It is our aim that this review and the proposed framework provide a greater understanding of bat mating systems particularly and provoke research into the factors that shape mating systems across animal taxa more generally.",2024,11/11/2024 21:25,11/11/2024 21:25,11/11/2024 21:25,e70149,,8,14,,,,,,,,,,en,© 2024 The Author(s). Ecology and Evolution published by John Wiley & Sons Ltd.,,,,Wiley Online Library,,_eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1002/ece3.70149,,C:\Users\rober\Zotero\storage\EVK7CTKZ\Dorrestein et al. - 2024 - Bat mating systems—A review and recategorisation.pdf; C:\Users\rober\Zotero\storage\5SWRKTCS\ece3.html,,,mammals; bats; lek; mating system; monogamy; polygyny; social organisation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M7NLV3X7,journalArticle,2024,"Otálora-Ardila, Aída; Farneda, Fábio Z.; Meyer, Christoph F. J.; López-Arévalo, Hugo F.; Polanía, Jaime; Gómez-Posada, Carolina",Trait-mediated filtering predicts phyllostomid bat responses to habitat disturbance in the Orinoco Llanos,Biodiversity and Conservation,,1572-9710,10.1007/s10531-024-02792-2,https://doi.org/10.1007/s10531-024-02792-2,"Which functional traits allow a bat species to survive habitat disturbance? Empirical evidence regarding this question remains limited for many tropical regions despite their importance for conservation. Here, we used body mass, wing morphology, trophic level, and diet to identify which traits make phyllostomid bat species more vulnerable to human impacts in the Colombian Orinoco Llanos. Bats were sampled using mist nets in riparian forests, unflooded forests, flooded savannahs, and conventional rice crops on traditional farmlands with high-intensity agriculture and in private reserves with greater ecosystem protection. We tested the associations between species traits and landscape-structure variables (habitat cover and type, number of habitat patches, shortest distance to water) using RLQ and fourth-corner analyses, accounting for both spatial and phylogenetic autocorrelation. Trophic level and diet were the most important traits linked to disturbance sensitivity. Our results indicated that rice crop cover, savannah patches, and altered unflooded forest act as a filter, benefiting disturbance-adapted frugivorous genera in farmlands (e.g., Artibeus spp., Carollia spp., Platyrrhinus spp., Uroderma spp.). Conversely, animalivorous species were strongly associated with savannah cover and riparian forests within reserves (e.g., Lampronycteris brachyotis, Lophostoma brasiliense, Micronycteris minuta, Trachops cirrhosus). Encouraging the creation of more wildlife-friendly landscapes through payments for ecosystem services across the Colombian Llanos will ensure the long-term persistence of disturbance-sensitive species and sustain a complete set of ecological functions and ecosystem services that these bats provide.",01/03/2024,11/11/2024 22:42,11/11/2024 22:42,11/11/2024 22:42,1285-1302,,4,33,,Biodivers Conserv,,,,,,,,en,,,,,Springer Link,,,,C:\Users\rober\Zotero\storage\FA3SLNRP\Otálora-Ardila et al. - 2024 - Trait-mediated filtering predicts phyllostomid bat responses to habitat disturbance in the Orinoco L.pdf,,,Chiroptera; Functional traits; Environmental filters; Land-use change; Landscape composition and configuration; Llanos Orientales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U75QA6E9,journalArticle,2012,"Gonçalves, Fernando; Fischer, Erich; Carvalho, Luiz Felipe Alves da Cunha; Ferreira, Cláudia Márcia Marily","Polydactyly in the largest New World fruit bat, Artibeus lituratus",Mammal Review,,1365-2907,10.1111/j.1365-2907.2011.00198.x,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-2907.2011.00198.x,"Polydactyly in bats has rarely been observed; a few cases are recorded for insectivorous molossid and vespertilionid species in North America. Here we report polydactyly in the foliage-roosting phyllostomid Artibeus lituratus, in the southern Pantanal floodplain and adjacent uplands, Brazil. Bats were mist-netted in six populations, and capture rate per population was estimated. Of 444 A. lituratus individuals sampled, one female and one male exhibited supernumerary toes. These cases occurred in the two densest populations, in sites where forests are distributed in small disconnected fragments. This situation could favour increased inbreeding in A. lituratus and, indirectly, the manifestation of polydactyly.",2012,12/11/2024 21:40,12/11/2024 21:41,12/11/2024 21:40,304-309,,4,42,,,,,,,,,,en,© 2011 The Authors. Mammal Review © 2011 Mammal Society/Blackwell Publishing,,,,Wiley Online Library,,_eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1365-2907.2011.00198.x,,"C:\Users\rober\Zotero\storage\QQQSFBAA\Gonçalves et al. - 2012 - Polydactyly in the largest New World fruit bat, Artibeus lituratus.pdf; C:\Users\rober\Zotero\storage\6RUABG9S\j.1365-2907.2011.00198.html",,,Phyllostomidae; anomaly; genetics; great fruit-eating bat; teratogenic events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YABKA378,journalArticle,2024,"Louzada, Nathália Siqueira Veríssimo; Tavares, William Corrêa","Beyond head and wings: Unveiling influence of diet, body size, and phylogeny on the evolution of the femur in phyllostomid bats",The Anatomical Record,,1932-8494,10.1002/ar.25551,https://onlinelibrary.wiley.com/doi/abs/10.1002/ar.25551,"Phyllostomidae, the most diverse family of Neotropical bats, encompass 230 species with varied dietary habits and food acquisition methods. Their feeding niche diversification has shaped skull and wing morphologies through natural selection, reflecting food processing and flight strategies. Yet, evolution of bat hindlimbs, especially in phyllostomids, remains little understood. Previous studies highlighted the femur's morphology as a key to understanding the evolution of quadrupedalism in yangochiropteran bats, including the adept walking observed in vampire bats (Desmodontinae). Here, we aimed to describe the femoral morphological variation in Phyllostomidae, correlating this with body size and assessing the effects of phylogenetic history, dietary habits, and hindlimb usage. Analyzing 15 femoral traits from 45 species across 9 subfamilies through phylogenetically informed methods, we discovered a significant phylogenetic structure in femoral morphology. Allometric analysis indicated that body mass accounts for about 85% of the variance in phyllostomid femoral size and about 11% in femoral shape. Relatively smaller femurs showed to be typical in Stenodermatinae, Lonchophyllinae, and Glossophaginae, in contrast to the larger femurs of Phyllostominae, Desmodontinae, Micronycterinae, and Lonchorrhininae. Furthermore, extensive femur shape variation was detected, with the most distinct morphologies in vampire bats, followed by frugivorous species. Adaptive evolutionary models related to diet more effectively explained variations in femoral relative size and shape than stochastic models. Contrary to the conventional belief of limited functional demand on bat femurs, our findings suggest that femoral morphology is significantly influenced by functional demands associated with diet and food capture, in addition to being partially structured by body size and shared evolutionary history.",2024,14/11/2024 19:48,08/01/2025 22:05,14/11/2024 19:48,,,n/a,n/a,,,Beyond head and wings,,,,,,,en,© 2024 American Association for Anatomy.,,,,Wiley Online Library,,_eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1002/ar.25551,,"C:\Users\rober\Zotero\storage\Z8P6H3PE\Louzada y Tavares - Beyond head and wings Unveiling influence of diet, body size, and phylogeny on the evolution of the.pdf; C:\Users\rober\Zotero\storage\8U6653CG\ar.html",,,functional morphology; gleaning bats; hindlimbs; leaf-nosed bats; neotropics; quadrupedal bats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3CLU3V37,journalArticle,2023,"Chornelia, Ada; Hughes, Alice C.",Phenotypic traits evolution and morphological traits associated with echolocation calls in cryptic horseshoe bats (Rhinolophidae),Journal of Systematics and Evolution,,1759-6831,10.1111/jse.12924,https://onlinelibrary.wiley.com/doi/abs/10.1111/jse.12924,"Bats provide an excellent casestudy for studying evolution due to their remarkable flight and echolocation capabilities. In this study, we sought to understand the phenotypic evolution of key traits in Rhinolophidae (horseshoe bats) using phylogenetic comparative methods. We aimed to test the phylogenetic signals of traits, and evaluated the best-fit evolutionary models given the data for each trait considering different traits may evolve under different models (i.e., Brownian Motion [BM], Ornstein-Uhlenbeck [OU], and Early Burst [EB]) and reconstruct ancestral character states. We examined how phenotypic characters are associated with echolocation calls and minimum detectable prey size. We measured 34 traits of 10 Asian rhinolophids species (187 individuals). We found that the majority of traits showed a high phylogenetic signal based on Blomberg′s K and Pagel′s λ, but each trait may evolve under different evolutionary models. Sella traits were shown to evolve under stabilizing selection based on OU models, indicating sella traits have the tendency to move forward along the branches toward some medial value in equilibrium. Our findings highlight the importance of sella characters in association with echolocation call emissions in Rhinolophidae, as calls are important for spatial cognition and also influence dietary preferences. Minimum detectable prey size in Rhinolophidae was associated with call frequency, bandwidth, call duration, wingspan, and wing surface area. Ultimately, understanding trait evolution requires sensitivity due to the differential selective pressures which may apply to different characteristics.",2023,12/11/2024 22:15,20/11/2024 20:24,14/11/2024 19:58,719-732,,4,61,,,,,,,,,,en,"© 2022 Institute of Botany, Chinese Academy of Sciences.",,,,Wiley Online Library,,_eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1111/jse.12924,,C:\Users\rober\Zotero\storage\XAXC8WSZ\Chornelia y Hughes - 2023 - Phenotypic traits evolution and morphological traits associated with echolocation calls in cryptic h.pdf; C:\Users\rober\Zotero\storage\CRUU7LEN\jse.html,,,echolocation; Brownian Motion; Early Burst; Ornstein-Uhlenbeck; phylogenetic signals; traits evolution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HD7HGKW8,journalArticle,2021,"Cabrera-Campos, Iván; Carballo-Morales, Jorge D.; Saldaña-Vázquez, Romeo A.; Villalobos, Federico; Ayala-Berdon, Jorge",Body mass explains digestive traits in small vespertilionid bats,Journal of Comparative Physiology B,,1432-136X,10.1007/s00360-021-01348-y,https://doi.org/10.1007/s00360-021-01348-y,"Bats are unique among mammals in that they have evolved the capacity to fly. This has generated strong selective pressure on the morphology and function of their digestive system. Given that in bats intestinal length and nominal surface-area are proportional to body mass, this trait importantly relates to explaining some of their digestive characteristics. We described the relationship between digestive traits and body mass of four species of bats of the family Vespertilionidae living in a montane ecosystem in central Mexico. We calculated food transit time, apparent dry matter digestibility, and defecation rate in feeding trials under captive conditions. We also: (1) built a model of the relationship between digestive traits and body mass to determine if this association was consistent within the members of the family Vespertilionidae, and (2) mapped these traits along the phylogeny to explore how digestive characteristics may have evolved. In our feeding trials, body mass was positively related to transit time and negatively related to apparent dry matter digestibility. The model predicted accurately the transit time in bats with body mass < 20 g. The phylogenetic approach suggested that over the evolutionary history of the family, transit time decreased as digestibility increased. Because of the results obtained here, it is likely that for most bats of the family Vespertilionidae, adaptations in digestive traits to process food have followed evolutionary changes in their body mass. We discuss these findings in a physiological and ecological context.",01/03/2021,14/11/2024 20:04,14/11/2024 20:04,14/11/2024 20:04,427-438,,2,191,,J Comp Physiol B,,,,,,,,en,,,,,Springer Link,,,,C:\Users\rober\Zotero\storage\G5TVAQHY\Cabrera-Campos et al. - 2021 - Body mass explains digestive traits in small vespertilionid bats.pdf,,,Bats; Vespertilionidae; Body mass; Digestion; Evolutionary approach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP2DLHB8,journalArticle,2021,"López-Aguirre, Camilo; Hand, Suzanne J.; Koyabu, Daisuke; Tu, Vuong Tan; Wilson, Laura A. B.",Phylogeny and foraging behaviour shape modular morphological variation in bat humeri,Journal of Anatomy,,1469-7580,10.1111/joa.13380,https://onlinelibrary.wiley.com/doi/abs/10.1111/joa.13380,"Bats show a remarkable ecological diversity that is reflected both in dietary and foraging guilds (FGs). Cranial ecomorphological adaptations linked to diet have been widely studied in bats, using a variety of anatomical, computational and mathematical approaches. However, foraging-related ecomorphological adaptations and the concordance between cranial and postcranial morphological adaptations remain unexamined in bats and limited to the interpretation of traditional aerodynamic properties of the wing (e.g. wing loading [WL] and aspect ratio [AR]). For this reason, the postcranial ecomorphological diversity in bats and its drivers remain understudied. Using 3D virtual modelling and geometric morphometrics (GMM), we explored the phylogenetic, ecological and biological drivers of humeral morphology in bats, evaluating the presence and magnitude of modularity and integration. To explore decoupled patterns of variation across the bone, we analysed whole-bone shape, diaphyseal and epiphyseal shape. We also tested whether traditional aerodynamic wing traits correlate with humeral shape. By studying 37 species from 20 families (covering all FGs and 85% of dietary guilds), we found similar patterns of variation in whole-bone and diaphyseal shape and unique variation patterns in epiphyseal shape. Phylogeny, diet and FG significantly correlated with shape variation at all levels, whereas size only had a significant effect on epiphyseal morphology. We found a significant phylogenetic signal in all levels of humeral shape. Epiphyseal shape significantly correlated with wing AR. Statistical support for a diaphyseal-epiphyseal modular partition of the humerus suggests a functional partition of shape variability. Our study is the first to show within-structure modular morphological variation in the appendicular skeleton of any living tetrapod. Our results suggest that diaphyseal shape correlates more with phylogeny, whereas epiphyseal shape correlates with diet and FG.",2021,14/11/2024 20:06,14/11/2024 20:06,14/11/2024 20:06,1312-1329,,6,238,,,,,,,,,,en,© 2020 Anatomical Society,,,,Wiley Online Library,,_eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1111/joa.13380,,C:\Users\rober\Zotero\storage\QW9HHJBQ\López-Aguirre et al. - 2021 - Phylogeny and foraging behaviour shape modular morphological variation in bat humeri.pdf; C:\Users\rober\Zotero\storage\47ZNN7XB\joa.html,,,Chiroptera; functional morphology; foraging ecology; humerus; geometric morphometrics; modularity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2RMFGDM4,journalArticle,2021,"Zuercher, Madeleine E.; Monson, Tesla A.; Dvoretzky, Rena R.; Ravindramurthy, Shruti; Hlusko, Leslea J.",Dental Variation in Megabats (Chiroptera: Pteropodidae): Tooth Metrics Correlate with Body Size and Tooth Proportions Reflect Phylogeny,Journal of Mammalian Evolution,,1573-7055,10.1007/s10914-020-09508-7,https://doi.org/10.1007/s10914-020-09508-7,"Variation in the dentition yields insight into the evolutionary history of Mammalia. However, to date, there has been limited research on the dental variation in Pteropodidae, a family of bats found throughout sub-Saharan Africa, Southeast Asia, and Oceania. Most species are large, diurnal, non-echolocating, and eat fruit or nectar. Pteropodids are of significant concern in conservation due to rapidly declining populations resulting from habitat loss, climate change, and their impacts on agriculture and disease. We collected dental metrics from the mandibular postcanine teeth of 101 pteropodid specimens spanning six species within the family to test three hypotheses: H1) dental metrics are significantly different across pteropodid species; H2) variation in pteropodid dental metrics is associated with variation in body size; and H3) variation in pteropodid dental proportions is associated with phylogenetic relatedness. We find that dental linear metrics vary significantly across pteropodids and are significantly associated with body size. In contrast, dental proportions of pteropodids reflect phylogenetic relationships. We propose that the combination of approaches for quantifying postcanine dental variation can elucidate and refine our understanding of the various selective forces that shaped the Pteropodidae radiation.",01/06/2021,14/11/2024 20:07,14/11/2024 20:07,14/11/2024 20:07,543-558,,2,28,,J Mammal Evol,Dental Variation in Megabats (Chiroptera,,,,,,,en,,,,,Springer Link,,,,C:\Users\rober\Zotero\storage\87M4557L\Zuercher et al. - 2021 - Dental Variation in Megabats (Chiroptera Pteropodidae) Tooth Metrics Correlate with Body Size and.pdf,,,Yinpterochiroptera; Dentition; Diet; Flying fox; Frugivory; Nectarivory; Old World fruit bats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRJRJ58I,journalArticle,2019,"Louzada, Nathália Siqueira Veríssimo; Nogueira, Marcelo Rodrigues; Pessôa, Leila Maria",Comparative morphology and scaling of the femur in yangochiropteran bats,Journal of Anatomy,,1469-7580,10.1111/joa.12996,https://onlinelibrary.wiley.com/doi/abs/10.1111/joa.12996,"Better known by their remarkable forelimb morphology, bats are also unique among mammals with respect to their hindlimbs. Their legs are rotated through 180°, generally reduced in size, and in some extant taxa particular bones (e.g. fibula) can even be absent. The femur is the main leg bone, but to date few bat studies have considered its morphology in detail, none in a wide-scale comparative study. Yangochiroptera is the largest bat taxon, spans nearly three orders of magnitude in body mass, and is highly diverse both in ecology and behavior, representing a good model for comparative analyses. Here, we describe the anatomy of the femur in a large sample of yangochiropteran bats (125 species, 70 genera, and 12 families), and explore major trends of morphological variation and scaling patterns in this bone. We used 13 categorical characters in the anatomical description and five linear dimensions in the quantitative analyses. Based on the categorical data, each family studied here was diagnosed, and those from the Neotropical region were included in an identification key. From the phylogenetic principal component analysis (pPCA) we showed that, in addition to size, major axes of variation in bat femur are related to robusticity and head morphology, features that are clearly distinct among some families. We also generated a phylomorphospace based on pPCA scores, highlighting convergences in femur shape. Molossidae, Mystacinidae, and Desmodontinae were grouped based on their greater robusticity, a pattern that was also recovered from categorical data. In these families, we found anatomical features (e.g. presence of tubercles and posterior ridges on the greater trochanter, long or medially/distally displaced lateral ridges on the shaft) that are well-known from their functional link with quadrupedal locomotion. Using phylogenetic regressions, we found out that compared with body mass, femur length scaled with negative allometry, as expected, but that femur width scaled isometrically, counter to expectations. As a result, robusticity index (the ratio of width to length), scaled with positive allometry – larger bats tended to have more robust hindlimbs. At species level, our most remarkable finding was related to Myotis simus, which presented the most robust femur (for its size) among yangochiropterans. Our results reinforce the informative potential of the chiropteran femur from both taxonomic and functional perspectives. Furthermore, the allometric trends seen in this bone may help understand the strategies adopted by flying vertebrates to deal with the high energetic cost of flight and, at the same time, evolve diversified foraging behaviors.",2019,14/11/2024 20:08,14/11/2024 20:08,14/11/2024 20:08,124-150,,1,235,,,,,,,,,,en,© 2019 Anatomical Society,,,,Wiley Online Library,,_eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1111/joa.12996,,C:\Users\rober\Zotero\storage\8SHVYGFR\Louzada et al. - 2019 - Comparative morphology and scaling of the femur in yangochiropteran bats.pdf,,,allometry; comparative methods; hindlimbs; bone robusticity; identification key; quadrupedalism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CXIYTAM5,journalArticle,2020,Dennis Castillo-Figueroa,Ecological Morphology of Neotropical Bat Wing Structures,Zoological Studies,,,10.6620/ZS.2020.59-60,,"Morphology has a direct influence on animal fitness. Studies addressing the identification of patterns and variations across several guilds are fundamental in ecomorphological research. Wings are the core of ecological morphology in bats; nevertheless, individual bones and structures that support the wing, including metacarpals, phalanges and the length of digits, have rarely been the subject of comprehensive research when studying wing morphology. Here, I analyzed morphological variations of wing structures across 11 bat guilds and how individual bone structures are correlated to diet, foraging mode and habitat use. I obtained wing measurements from 1512 voucher specimens of 97 species. All the specimens analyzed came from the Mammalian Collection at the Museo Javeriano de Historia Natural of Pontificia Universidad Javeriana (MPUJ-MAMM) (Bogotá, Colombia). Positive correlations between size and the length of the third and fifth digit were detected. Bat guilds that capture their preys using aerial strategy in uncluttered habitats had longer third digits but short fifth digits compared to guilds that rely on gleaning strategy and forage in highly cluttered space. Although terminal phalanges were shown to be important structures for guild classification, metacarpals were strongly related to aerial foragers from uncluttered habitats because of their potential role in flight performance and ecological adaptations. Results show that habitat use, as well as foraging mode, are reflected in wing structures. Different wing traits to those evaluated in this study should be considered to better understand the ecological interactions, foraging strategy, wing adaptations, and flight performance in Neotropical bats.",01/01/2020,09/01/2024 23:26,20/11/2024 20:20,,,,59,無,,,,,,,,,,en,,,,,DOI.org (CSL JSON),,,,C:\Users\rober\Zotero\storage\7Q7EYM2C\Dennis Castillo-Figueroa - 2020 - Ecological Morphology of Neotropical Bat Wing Stru.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X8MX2ZQM,journalArticle,2024,"Wood, Matthew R; de Vries, J Low; Monadjem, Ara; Markotter, Wanda",Review and meta-analysis of correlates of home range size in bats,Journal of Mammalogy,,0022-2372,10.1093/jmammal/gyae036,https://doi.org/10.1093/jmammal/gyae036,"Home range is an ecological concept that affects many aspects of the life of vertebrates and hence understanding how it varies between species is crucial. Mammalian home range size has been linked to body size and diet, but these studies were based predominantly on terrestrial species and most specifically excluded bats. As the only group of flying mammals, bats experience distinctly different constraints on movement, and hence home range. However, despite their diversity, relatively little is known about the home ranges of bats, and this is the first global review assessing correlates of their home range size. Our hypothesis is that home range will be impacted by different ecological conditions experienced by the bats and by the biological traits of the bats themselves. We performed a meta-analysis based on published data for 81 bat species to identify variables that contribute most to home range size. Sex, wing loading, functional group, colony size, dietary class, distance from the equator (latitudinal region), habitat type, and the interaction between habitat type and latitudinal region were all important explanatory variables. Wing loading was positively correlated with home range size—while females, open-air foragers, large colony sizes, and bats in temperate regions consistently had large home ranges. Understanding the correlates of home range has important implications, for example, for bat conservation and for assessing the risk of spillover of zoonotic pathogens from bats to humans and livestock.",01/10/2024,19/09/2024 23:48,25/11/2024 20:45,14/11/2024 22:37,1044-1056,,5,105,,Journal of Mammalogy,,,,,,,,,,,,,Silverchair,,,,C:\Users\rober\Zotero\storage\SS3XPVH8\7664666.html,,To Read,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVUGLE3Q,journalArticle,2023,"Díaz-B, Camila A.; Otálora-Ardila, Aída; Valdés-Cardona, María Camila; López-Arévalo, Hugo F.; Montenegro, Olga L.","Bat functional traits associated with environmental, landscape, and conservation variables in Neotropical dry forests",Frontiers in Forests and Global Change,,2624-893X,10.3389/ffgc.2023.1082427,https://www.frontiersin.org/journals/forests-and-global-change/articles/10.3389/ffgc.2023.1082427/full,"<p>Tropical dry forests are among the most threatened ecosystems worldwide. Bats' role in those ecosystems is critical because of multiple bat-mediated processes. Such processes are strongly related to bats' functional traits. However, it is poorly known which bat's functional traits could relate to variations in environmental conditions in tropical dry forests. In this study, we tested the hypotheses that bat functional traits would be significantly associated with landscape variables, climatic variables, and land-use intensity. For testing these hypotheses, we used data from phyllostomid and mormoopid bats captured in mist nets and data from non-phyllostomid insectivorous bat species registered by passive acoustic monitoring. We considered six functional traits for phyllostomid and mormoopid bats, and for non-phyllostomid insectivorous bats, we added two echolocation parameters. We measured five environmental variables, two of local climate (daily maximum temperature and wind speed) and three of landscape features (total area of water and closeness, probability of finding caves, and conservation status). The relationships between bat functional traits and environmental variables were evaluated using the RLQ and the fourth-corner analysis. We captured 360 individuals belonging to 14 species with mist nets (Phyllostomidae and Mormoopidae), and we identified 18 species and six sonotypes with acoustic sampling (Emballonuridae, Mormoopidae, Molossidae, Natalidae, Noctilionidae, and Vespertilionidae). We found that bats' functional traits related to environmental conditions were pulse structure, diet, vertical foraging stratification, and trophic level, although these relationships varied among bats' ecological roles. The hematophagous were related to water bodies' closeness, and animalivorous bats, mostly mormoopids, showed a relationship with the probability of finding caves. Insectivorous bats that mostly forage on the canopy and emit qCF calls were significantly related to more conserved sites, and bats that emit qCF pulses were significantly associated with less area covered by water. Our findings provide insights into how bat functional traits vary in their relationships with environmental conditions in harsh environments such as dry forests.</p>",27/07/2023,25/11/2024 21:06,25/11/2024 21:06,25/11/2024 21:06,,,,6,,Front. For. Glob. Change,,,,,,,,English,,,,,Frontiers,,Publisher: Frontiers,,"C:\Users\rober\Zotero\storage\BXHY7DTJ\Díaz-B et al. - 2023 - Bat functional traits associated with environmental, landscape, and conservation variables in Neotro.pdf",,,Vulnerability; Chiroptera; Caribbean Region; Dry ecosystems; Trait-environment relationships; xerophytic areas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S668SA4K,journalArticle,2024,"Giunta, Flavia; Hernout, Beatrice V.; Langen, Tom A.; Twiss, Michael R.",A systematic review of trace elements in the tissues of bats (Chiroptera),Environmental Pollution,,0269-7491,10.1016/j.envpol.2024.124349,https://www.sciencedirect.com/science/article/pii/S0269749124010637,"Bats constitute about 22% of known mammal species; they have various ecological roles and provide many ecosystem services. Bats suffer from several threats caused by anthropization, including exposure to toxic metals and metalloids. We analyzed 75 papers in a systematic literature review to investigate how species, diet, and tissue type impact bioaccumulation. Most studies documented element accumulation in fur, liver, and kidney; at least 36 metals and metalloids have been measured in bat tissues, among the most studied were mercury and zinc. Comparisons with known toxicological thresholds for other mammals showed concerning values for mercury and zinc in bat hair, lead and some essential metals in liver, and iron and calcium in kidneys. Moreover, accumulation patterns in tissues differed depending on bat diet: insectivorous bats showed higher metal concentrations in fur than in liver and kidney while frugivorous species showed higher values in liver and kidney than in fur. Finally, among the bat species that have been studied in more than two papers, the big brown bat (Eptesicus fuscus) show values of mercury in hair and copper in liver that exceed the known thresholds; as does copper in the liver of the little brown bat (Myotis lucifugus). Most studies have been conducted in temperate North America and Eurasia, areas with the lowest bat species diversity; there is a paucity of data on tropical bat species. This review points out several information gaps in the understanding of metal contamination in bats, including a lack of measured toxicity thresholds specific for bat tissues. Data on trace element bioaccumulation and its associated health effects on bats is important for conservation of bat species, many of which are threatened.",01/09/2024,11/11/2024 21:26,25/11/2024 21:40,25/11/2024 21:39,124349,,,356,,Environmental Pollution,,,,,,,,,,,,,ScienceDirect,,,,C:\Users\rober\Zotero\storage\E3UALQNS\S0269749124010637.html; C:\Users\rober\Zotero\storage\BY3WWRKY\S0269749124010637.html,,,Bats; Ecotoxicology; Bioaccumulation; Trace elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
