"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"RBD4WWI9","journalArticle","2013","Haarsma, Anne-Jifke; Siepel, Henk","Macro-evolutionary trade-offs as the basis for the distribution of European bats","Animal Biology","","1570-7563, 1570-7555","10.1163/15707563-00002424","https://brill.com/view/journals/ab/63/4/article-p451_5.xml","Bats have a high species diversity and show unique ecological traits. The distribution patterns of European bat species differ between species. In this paper we seek to explain which life history traits, or interrelations between traits, can best explain observed differences in the distribution patterns of bats. Traits are interrelated and sometimes involve trade-offs, implying that a change in one trait may have positive or negative consequences for other traits. We describe the main morphological, physiological and ecological adaptations of insectivorous European bat species. We make pair-wise relations between traits, indicating the interrelations between traits, in terms of possible trade-offs. We relate the consequences of these trade-offs to the distribution maps of the species, focusing on the traits relevant for southern and northern distribution limits. We found coarse patterns that might indicate the distribution of related species are a consequence of their physiological, morphological and ecological adaptations and the interrelations between these adaptations. Hence, we think life-history strategies can be used to explain differences in species distribution. The method presented in this paper might also be useful for other mammal groups with a high species diversity, such as Rodentia and Soricidae.","2013-01-01","2025-02-10 20:53:09","2025-02-10 20:53:09","2025-02-10 20:53:09","451-471","","4","63","","","","","","","","","","en","","","","","brill.com","","Publisher: Brill","","C:\Users\rober\Zotero\storage\CBMXTW28\Haarsma y Siepel - 2013 - Macro-evolutionary trade-offs as the basis for the distribution of European bats.pdf","","","Geographic range; habitat adaptations; hibernation strategy; morphological adaptations; reproductive tactics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GH9LZ335","bookSection","2013","Safi, Kamran; Meiri, Shai; Jones, Kate E.","Chapter Four. Evolution of Body Size in Bats","Animal Body Size: Linking Pattern and Process across Space, Time, and Taxonomic Group","978-0-226-01228-5","","","https://www.degruyter.com/document/doi/10.7208/9780226012285-007/pdf?licenseType=restricted","","2013-08-09","2025-02-10 20:53:18","2025-02-10 20:53:18","2025-02-10 20:53:18","95-115","","","","","","","","","","","University of Chicago Press","","en","","","","","www.degruyter.com","","DOI: 10.7208/9780226012285-007","","","","","","Smith, Felisa A.; Lyons, S. Kathleen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9U8T77BJ","journalArticle","2020","Martínez-Ferreira, Sergio Ramón; Alvarez-Añorve, Mariana Yolotl; Bravo-Monzón, Angel E.; Montiel-González, Cristina; Flores-Puerto, Jose Israel; Morales-Díaz, Sharon Patricia; Chiappa-Carrara, Xavier; Oyama, Ken; Avila-Cabadilla, Luis Daniel","Taxonomic and Functional Diversity and Composition of Bats in a Regenerating Neotropical Dry Forest","Diversity","","1424-2818","10.3390/d12090332","https://www.mdpi.com/1424-2818/12/9/332","This study evaluated the response of bat communities, from a taxonomic and functional perspective, to variation in the vegetation and landscape attributes produced by anthropogenic activities. We characterized the following: (1) the community of phyllostomid and mormoopid bats associated with the initial successional stages of a tropical dry forest, (2) the response of these communities to the variation in the attributes of the vegetation and the landscape, and (3) how the seasonality modulates such response. This allowed us to identify potential mechanisms underlying the response of bat communities to human disturbance. Our results showed that the species negatively affected by the anthropoghenic disturbance are those with greater body mass, larger nose-leaves, or a lower wing aspect ratio and relative wing loading, which perform low-speed flights and have high maneuverability and, potentially, a high directionality in their emissions. We also detected a greater sensitivity of bats to changes in the landscape attributes regarding the riparian than the dry forest, and that the effect of anthropic transformation on bats was intensified during the dry season. Then, the continued loss of the original vegetation can lead to a loss of certain groups of bat species in neotropical landscapes, reducing the resilience of the system.","2020-09","2025-02-10 20:53:26","2025-02-10 20:53:26","2025-02-10 20:53:26","332","","9","12","","","","","","","","","","en","http://creativecommons.org/licenses/by/3.0/","","","","www.mdpi.com","","Number: 9 Publisher: Multidisciplinary Digital Publishing Institute","","C:\Users\rober\Zotero\storage\6UMMN9DS\Martínez-Ferreira et al. - 2020 - Taxonomic and Functional Diversity and Composition of Bats in a Regenerating Neotropical Dry Forest.pdf","","","functional diversity; landscape ecology; anthropogenic landscape; bat community; early-successional forest; tropical dry forest","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZR4H4TQS","journalArticle","2014","Odendaal, Lizelle J.; Jacobs, David S.; Bishop, Jacqueline M.","Sensory trait variation in an echolocating bat suggests roles for both selection and plasticity","BMC Evolutionary Biology","","1471-2148","10.1186/1471-2148-14-60","https://doi.org/10.1186/1471-2148-14-60","Across heterogeneous environments selection and gene flow interact to influence the rate and extent of adaptive trait evolution. This complex relationship is further influenced by the rarely considered role of phenotypic plasticity in the evolution of adaptive population variation. Plasticity can be adaptive if it promotes colonization and survival in novel environments and in doing so may increase the potential for future population differentiation via selection. Gene flow between selectively divergent environments may favour the evolution of phenotypic plasticity or conversely, plasticity itself may promote gene flow, leading to a pattern of trait differentiation in the presence of gene flow. Variation in sensory traits is particularly informative in testing the role of environment in trait and population differentiation. Here we test the hypothesis of ‘adaptive differentiation with minimal gene flow’ in resting echolocation frequencies (RF) of Cape horseshoe bats (Rhinolophus capensis) across a gradient of increasingly cluttered habitats.","2014-03-27","2025-02-10 20:53:40","2025-02-10 20:53:40","2025-02-10 20:53:40","60","","1","14","","BMC Evol Biol","","","","","","","","en","","","","","Springer Link","","","","C:\Users\rober\Zotero\storage\JRWVVBQE\Odendaal et al. - 2014 - Sensory trait variation in an echolocating bat suggests roles for both selection and plasticity.pdf","","","Mitochondrial DNA; Gene flow; Neutral evolution; Resting echolocation frequency; Rhinolophidae; Sensory ecology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NNCDVC2J","journalArticle","2008","Bishop, Kristin L.","The Evolution of Flight in Bats: Narrowing the Field of Plausible Hypotheses","The Quarterly Review of Biology","","0033-5770","10.1086/587825","https://www.journals.uchicago.edu/doi/abs/10.1086/587825","The evolution of flapping flight in bats from an arboreal gliding ancestor appears on the surface to be a relatively simple transition. However, bat flight is a highly complex functional system from a morphological, physiological, and aerodynamic perspective, and the transition from a gliding precursor may involve functional discontinuities that represent evolutionary hurdles. In this review, I suggest a framework for a comprehensive treatment of the evolution of complex functional systems that emphasizes a mechanistic understanding of the initial state, the final state, and the proposed transitional states. In this case, bats represent the final state and extant mammalian gliders are used as a model for the initial state. To explore possible transitional states, I propose a set of criteria for evaluating hypotheses about the evolution of flight in vertebrates and suggest methods by which we can advance our understanding of the transition from gliding to flapping flight. Although it is impossible ever to know with certainty the sequence of events leading to flapping flight, the field of possibilities can be narrowed to those that maintain the functional continuity of the wing and result in improved aerodynamic performance across this transition. The fundamental differences between gliding and flapping flight should not necessarily be seen as evidence that this transition could not occur; rather, these differences point out compelling aspects of the aerodynamics of animal wings that require further investigation.","2008-06","2025-02-10 20:53:50","2025-02-10 20:53:50","2025-02-10 20:53:50","153-169","","2","83","","","The Evolution of Flight in Bats","","","","","","","","","","","","journals.uchicago.edu (Atypon)","","Publisher: The University of Chicago Press","","","","","biomechanics; aerodynamics; complex functional systems; compliant wings; evolutionary transitions; functional shift; gliding; low aspect ratio wings; origin of flight","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5H7BFKAL","journalArticle","2007","Dumont, Elizabeth R.","Feeding mechanisms in bats: variation within the constraints of flight","Integrative and Comparative Biology","","1540-7063","10.1093/icb/icm007","https://doi.org/10.1093/icb/icm007","By any standard, bats are a successful group of mammals and the evolution of flight and echolocation were certainly key innovations behind their success. That is only part of the story, however. Bats have diversified into trophic niches that range from insectivory to feeding on blood, fruit, or nectar. While flight places fundamental constraints on the shape of the postcranial skeleton, skull shape in bats is remarkably diverse. Morphological studies of individual families and sympatric assemblages demonstrate that variation in skull shape is clearly associated with trophic specialization. Field experiments demonstrate that species-specific biting behaviors during feeding are common and analyses indicate that the evolution of cranial morphology and feeding behavior are correlated. Modeling experiments further suggest that feeding (loading) behaviors and skull shape are functionally linked. If the skulls of bats are under selective pressure for minimal mass because of the energetic demands of flight, then they may be more “optimized” to meet mechanical demands than are the skulls of other mammals. This would make bats a unique model system for studying the evolution of diversity in skull shape and its functional implications for the evolution of feeding strategies in mammals.","2007-07-01","2025-02-10 20:53:58","2025-02-10 20:53:58","2025-02-10 20:53:58","137-146","","1","47","","Integrative and Comparative Biology","Feeding mechanisms in bats","","","","","","","","","","","","Silverchair","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W4NWABQA","journalArticle","2023","Brualla, Nicolas L. M.; Wilson, Laura A. B.; Doube, Michael; Carter, Richard T.; McElligott, Alan G.; Koyabu, Daisuke","The vocal apparatus: An understudied tool to reconstruct the evolutionary history of echolocation in bats?","Journal of Mammalian Evolution","","1573-7055","10.1007/s10914-022-09647-z","https://doi.org/10.1007/s10914-022-09647-z","Laryngeal echolocation in bats could have evolved following two scenarios: a single origin from a common ancestor or an independent acquisition inside the two clades Yinpterochiroptera and Yangochiroptera. Later, some members of Yinpterochiroptera possibly lost their ability to echolocate. In bats, the larynx produces vocalizations for communication and, in most species, for echolocation. Here, we describe how comparative chiropteran laryngeal morphology is a novel area of research that could improve the understanding of echolocation and may help resolve the evolutionary history of bats. This review provides morphological descriptions and comparisons of the bat larynx and bioacoustics interpretations. We discuss the importance of understanding: (1) laryngeal sound production so it may be linked with the evolution of the chiropteran auditory system; and (2) the evolution of laryngeal morphology to understand the ecological and behavioural aspects of bat biology. We find that a strong phylogenetic signal is potentially the main source explaining macroevolutionary variation in laryngeal form among bats. We predict that the three parameters of sound production in echolocation (frequency, intensity, and rate of calls) are independently modulated by different laryngeal components, but this hypothesis remains understudied in terms of species diversity.","2023-03-01","2025-02-10 20:54:11","2025-02-10 20:54:11","2025-02-10 20:54:11","79-94","","1","30","","J Mammal Evol","The vocal apparatus","","","","","","","en","","","","","Springer Link","","","","C:\Users\rober\Zotero\storage\DP4P6PPF\Brualla et al. - 2023 - The vocal apparatus An understudied tool to reconstruct the evolutionary history of echolocation in.pdf","","","Comparative anatomy; High-frequency sound; Larynx; Mammalian nasopharyngeal morphology; Vocal tract; X-ray microtomography","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W64YYY4E","book","2012","Gunnell, Gregg F.; Simmons, Nancy B.","Evolutionary History of Bats: Fossils, Molecules and Morphology","","978-0-521-76824-5","","","","Advances in morphological and molecular methods continue to uncover new information on the origin and evolution of bats. Presenting some of the most remarkable discoveries and research involving living and fossil bats, this book explores their evolutionary history from a range of perspectives. Phylogenetic studies based on both molecular and morphological data have established a framework of evolutionary relationships that provides a context for understanding many aspects of bat biology and diversification. In addition to detailed studies of the relationships and diversification of bats, the topics covered include the mechanisms and evolution of powered flight, evolution and enhancement of echolocation, feeding ecology, population genetic structure, ontogeny and growth of facial form, functional morphology and evolution of body size. The book also examines the fossil history of bats from their beginnings over 50 million years ago to their diversification into one of the most globally wide-spread orders of mammals living today.","2012-03-29","2025-02-10 20:54:21","2025-02-10 20:54:21","","","581","","","","","Evolutionary History of Bats","","","","","Cambridge University Press","","en","","","","","Google Books","","Google-Books-ID: LJdKLnxu7_wC","","","https://books.google.com.mx/books?id=LJdKLnxu7_wC","","Nature / Animals / Mammals; Science / Life Sciences / Zoology / Mammals; Science / Life Sciences / Zoology / General; Nature / Fossils; Science / Life Sciences / Biology; Science / Life Sciences / Developmental Biology; Science / Life Sciences / Evolution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VTG8TUZ5","journalArticle","2011","Monteiro, Leandro R.; Nogueira, Marcelo R.","Evolutionary patterns and processes in the radiation of phyllostomid bats","BMC Evolutionary Biology","","1471-2148","10.1186/1471-2148-11-137","https://doi.org/10.1186/1471-2148-11-137","The phyllostomid bats present the most extensive ecological and phenotypic radiation known among mammal families. This group is an important model system for studies of cranial ecomorphology and functional optimisation because of the constraints imposed by the requirements of flight. A number of studies supporting phyllostomid adaptation have focused on qualitative descriptions or correlating functional variables and diet, but explicit tests of possible evolutionary mechanisms and scenarios for phenotypic diversification have not been performed. We used a combination of morphometric and comparative methods to test hypotheses regarding the evolutionary processes behind the diversification of phenotype (mandible shape and size) and diet during the phyllostomid radiation.","2011-05-23","2025-02-10 20:54:28","2025-02-10 20:54:28","2025-02-10 20:54:28","137","","1","11","","BMC Evol Biol","","","","","","","","en","","","","","Springer Link","","","","C:\Users\rober\Zotero\storage\IRAKUM74\Monteiro y Nogueira - 2011 - Evolutionary patterns and processes in the radiation of phyllostomid bats.pdf","","","Adaptive Landscape; Bite Force; Schwarz Information Criterion; Shape Space; Skull Length","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VFXUMPAA","journalArticle","2021","Muñoz-Romo, Mariana; Page, Rachel A.; Kunz, Thomas H.","Redefining the study of sexual dimorphism in bats: following the odour trail","Mammal Review","","1365-2907","10.1111/mam.12232","https://onlinelibrary.wiley.com/doi/abs/10.1111/mam.12232","Sexual dimorphism is the condition in which males and females of the same species are easily distinguished by specific traits (secondary sex characteristics), often related to body size, colour patterns, weapons, and ornaments. Males of many mammal species tend to be larger or more ornamented than females, and these characteristics tend to be more pronounced in polygynous, diurnal, and open-habitat species. Bats have long been considered a largely non-sexually dimorphic group due to lack of conspicuous differences in body size and other cranial and skeletal characters. However, bats, like many mammals, exhibit a diverse array of soft-tissue integumentary glands and non-glandular odour-producing structures with intense odorous substances that have not been thoroughly investigated, although postulated functions include facilitating mate selection in their generally polygynous associations. To date, there has been no systematic assessment of the occurrence or expression of sexually dimorphic traits in bats, many of which show intriguing sexual dimorphism in soft tissue, and most of which involve intense odours. In this study, we review evidence of integumentary glands and non-glandular odour-producing structures known in bats, as a first step towards identifying future research pathways to study sexual dimorphism in bats. Highly variable glands and non-glandular odour-producing structures have been noticed in ten different regions of the body, but are most frequently found on the head and the ventral region of the neck. They have been described in nearly 9% of bat species and in 70% of 21 extant bat families. Our review, based on extremely scattered and unevenly detailed literature, unveils the extraordinary sexual dimorphism that has been observed in Chiroptera to date, identifying not only target body parts where sexually dimorphic traits are likely to be found, but also critical avenues for future investigation and discoveries, and stressing the importance of the timing of secondary sexual trait observations, behavioural studies, and chemical analyses.","2021","2025-02-10 20:54:39","2025-02-10 20:54:39","2025-02-10 20:54:39","155-177","","2","51","","","Redefining the study of sexual dimorphism in bats","","","","","","","en","© 2021 The Mammal Society and John Wiley & Sons Ltd","","","","Wiley Online Library","","_eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1111/mam.12232","","C:\Users\rober\Zotero\storage\EU8PC892\Muñoz-Romo et al. - 2021 - Redefining the study of sexual dimorphism in bats following the odour trail.pdf","","","Chiroptera; bat courtship signals; chemical communication; comunicación química; dimorfismo sexual; glands; glándulas; odours; olores; selección sexual; señales de cortejo de murciélagos; sexual dimorphism; sexual selection","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E92E5HKI","journalArticle","2013","Davies, Kalina T. J.; Bates, Paul J. J.; Maryanto, Ibnu; Cotton, James A.; Rossiter, Stephen J.","The Evolution of Bat Vestibular Systems in the Face of Potential Antagonistic Selection Pressures for Flight and Echolocation","PLOS ONE","","1932-6203","10.1371/journal.pone.0061998","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0061998","The vestibular system maintains the body’s sense of balance and, therefore, was probably subject to strong selection during evolutionary transitions in locomotion. Among mammals, bats possess unique traits that place unusual demands on their vestibular systems. First, bats are capable of powered flight, which in birds is associated with enlarged semicircular canals. Second, many bats have enlarged cochleae associated with echolocation, and both cochleae and semicircular canals share a space within the petrosal bone. To determine how bat vestibular systems have evolved in the face of these pressures, we used micro-CT scans to compare canal morphology across species with contrasting flight and echolocation capabilities. We found no increase in canal radius in bats associated with the acquisition of powered flight, but canal radius did correlate with body mass in bat species from the suborder Yangochiroptera, and also in non-echolocating Old World fruit bats from the suborder Yinpterochiroptera. No such trend was seen in members of the Yinpterochiroptera that use laryngeal echolocation, although canal radius was associated with wing-tip roundedness in this group. We also found that the vestibular system scaled with cochlea size, although the relationship differed in species that use constant frequency echolocation. Across all bats, the shape of the anterior and lateral canals was associated with large cochlea size and small body size respectively, suggesting differential spatial constraints on each canal depending on its orientation within the skull. Thus in many echolocating bats, it seems that the combination of small body size and enlarged cochlea together act as a principal force on the vestibular system. The two main groups of echolocating bats displayed different canal morphologies, in terms of size and shape in relation to body mass and cochlear size, thus suggesting independent evolutionary pathways and offering tentative support for multiple acquisitions of echolocation.","2013-04-24","2025-02-10 20:54:45","2025-02-10 20:54:45","2025-02-10 20:54:45","e61998","","4","8","","PLOS ONE","","","","","","","","en","","","","","PLoS Journals","","Publisher: Public Library of Science","","C:\Users\rober\Zotero\storage\8PPM5Q6Z\Davies et al. - 2013 - The Evolution of Bat Vestibular Systems in the Face of Potential Antagonistic Selection Pressures fo.pdf","","","Mammals; Echolocation; Fruit bats; Animal flight; Bat flight; Animal wings; Cochlea; Semicircular canals","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2XPPL9TR","journalArticle","2018","Aizpurua, Ostaizka; Alberdi, Antton","Ecology and evolutionary biology of fishing bats","Mammal Review","","1365-2907","10.1111/mam.12136","https://onlinelibrary.wiley.com/doi/abs/10.1111/mam.12136","A few of the >1300 bat species recognised worldwide are known to consume fish to various extents. However, empirical information about how and how much different bat species capture and consume fish is limited and is probably distorted due to the biases introduced by occasional observations. In this review, we aim to synthesise the knowledge so far generated on fishing bats, in order to 1) assess the incidence of fishing in different bat species; 2) discuss the evolutionary framework and origins of fishing behaviour; and 3) identify the ecological challenges of fishing and review the state of knowledge about kinetic, morphological, sensory, behavioural, and physiological adaptations related to fishing. Fishing bats can be clustered into three groups based on the incidence of fish consumption. Noctilio leporinus is the only species in which fishing is widespread (occurring in most populations) and common (occurring most of the time and carried out by many individuals). Myotis vivesi, Myotis pilosus, and Myotis capaccinii comprise the second group, characterised by exhibiting regular fishing behaviour that is restricted to a limited number of populations. Noctilio albiventris, Myotis daubentonii, and Myotis macropus are classified in a third group, because although the occasional presence of fish traces in faeces has been reported, regular fishing behaviour in the wild has not been confirmed. Fishing was developed independently multiple times in different bat lineages, probably under different selective pressures and ecological scenarios. Nevertheless, all fishing species face similar challenges in terms of detecting, capturing, handling, and metabolising fish, which require specific kinetic, morphological, sensory, behavioural, and physiological adaptations. Both basic information about fishing behaviour in different species and specific knowledge of the biological adaptation are still missing. Thus, in this review we identify gaps in the knowledge and suggest experimental approaches to overcome them.","2018","2025-02-10 20:54:56","2025-02-10 20:54:56","2025-02-10 20:54:56","284-297","","4","48","","","","","","","","","","en","© 2018 The Mammal Society and John Wiley & Sons Ltd","","","","Wiley Online Library","","_eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1111/mam.12136","","C:\Users\rober\Zotero\storage\RF3TFIXF\Aizpurua y Alberdi - 2018 - Ecology and evolutionary biology of fishing bats.pdf","","","Chiroptera; behavioural adaptations; diet specialisation; piscivory; trawling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ULE6WFK2","journalArticle","2003","Jones, Kate E.; Purvis, Andy; Gittleman, John L.","Biological Correlates of Extinction Risk in Bats.","The American Naturalist","","0003-0147","10.1086/368289","https://www.journals.uchicago.edu/doi/abs/10.1086/368289","We investigated patterns and processes of extinction and threat in bats using a multivariate phylogenetic comparative approach. Of nearly 1,000 species worldwide, 239 are considered threatened by the International Union for Conservation of Nature and Natural Resources (IUCN) and 12 are extinct. Small geographic ranges and low wing aspect ratios are independently found to predict extinction risk in bats, which explains 48% of the total variance in IUCN assessments of threat. The pattern and correlates of extinction risk in the two bat suborders are significantly different. A higher proportion (4%) of megachiropteran species have gone extinct in the last 500 years than microchiropteran bats (0.3%), and a higher proportion is currently at risk of extinction (Megachiroptera: 34%; Microchiroptera: 22%). While correlates of microchiropteran extinction risk are the same as in the order as a whole, megachiropteran extinction is correlated more with reproductive rate and less with wing morphology. Bat extinction risk is not randomly distributed phylogenetically: closely related species have more similar levels of threat than would be expected if extinction risk were random. Given the unbalanced nature of the evolutionary diversification of bats, it is probable that the amount of phylogenetic diversity lost if currently threatened taxa disappear may be greater than in other clades with numerically more threatened species.","2003-04","2025-02-10 20:55:03","2025-02-10 20:55:03","2025-02-10 20:55:03","601-614","","4","161","","","","","","","","","","","","","","","journals.uchicago.edu (Atypon)","","Publisher: The University of Chicago Press","","","","","geographic range; extinction risk; bats; wing morphology; independent contrasts; predictive model","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PQ5QAT53","journalArticle","2003","Hoofer, Steven R.; Reeder, Serena A.; Hansen, Eric W.; Van Den Bussche, Ronald A.","Molecular Phylogenetics and Taxonomic Review of Noctilionoid and Vespertilionoid Bats (Chiroptera: Yangochiroptera)","Journal of Mammalogy","","0022-2372","10.1644/BWG-034","https://doi.org/10.1644/BWG-034","Relationships of 5 families within traditional Yangochiroptera (Furipteridae, Mystacinidae, Myzopodidae, Natalidae, and Thyropteridae) have been debated considerably for more than a century, resulting in several alternative hypotheses for their evolution and zoogeography. A recent cladistic assessment of diverse morphologic traits and another of mitochondrial deoxyribonucleic acid (mtDNA) sequences have contradicted both traditional classification of yangochiropterans and each other. Our goals were to test alternative phylogenetic hypotheses by examining DNA sequences (1.4 kb) from a nuclear gene (recombination-activating gene-2; Rag2) and, if appropriate, to examine family-level relationships based on concatenation of Rag2 and mtDNA sequences (4.1 kb). Relationships suggested by parsimony and Bayesian analysis of Rag2 data were congruent with mtDNA, and combined analysis afforded high statistical support for all but 2 clades. These molecular data strongly support Noctilionoidea (Furipteridae, Mormoopidae, Mystacinidae, Noctilionidae, Phyllostomidae, and Thyropteridae) and Vespertilionoidea (Molossidae, Natalidae, and Vespertilionidae) and strongly contradict traditional association between Myzopodidae and other noctilionoid or vespertilionoid families. This study, current distributions, and limited fossil record strengthen the hypothesis of a New World origin for Noctilionoidea and suggest an Old World origin for Myzopodidae. Despite considerable statistical support afforded by these molecular data, further study using extensive taxonomic sampling of all bat families is needed to fully resolve relationships among Myzopodidae, Noctilionoidea, and Vespertilionoidea.","2003-08-29","2025-02-10 20:55:12","2025-02-10 20:55:12","2025-02-10 20:55:12","809-821","","3","84","","Journal of Mammalogy","Molecular Phylogenetics and Taxonomic Review of Noctilionoid and Vespertilionoid Bats (Chiroptera","","","","","","","","","","","","Silverchair","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BNFPE756","journalArticle","1998","Adams, Rick A.","Evolutionary implications of developmental and functional integration in bat wings","Journal of Zoology","","1469-7998","10.1111/j.1469-7998.1998.tb00145.x","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1469-7998.1998.tb00145.x","This paper addresses how the wing membrane and skeletal system in bats are developmentally and functionally integrated during morphogenesis in the little brown bat (Myotis lucifugus). A truss network is used to quantify changes in the size and shape of the wing membrane during morphogenesis. Growth of the forearm and of third and fifth digits of the manus are also quantified. Principal component analysis indicates that changes in size of the wing (PC-1) contribute 78% of growth variation, whereas shape changes (PC-2, PC-3) contribute only about 18% of growth variation. ANOVA run on component scores shows significant differences in size (PC-1) of the wing between juveniles and sub-adults, whereas no significant difference in shape (PC-2 and 3) of the wing occurs during morphogenesis. In addition, growth compensation is shown to occur among sequentially developing skeletal elements comprising the hand wing. Coefficients of variation were significantly higher for phalangeal lengths than for total wing length and width. Compensation scores generated by summing residual scores produced by bivariate plots of wing bone elements show variable levels of compensation among individuals. However, a plot of scores against wing length shows compensation to occur throughout morphogenesis as scores are not correlated with wing size (r= 0.089). Apparently, selection has favoured a developmental system within which wing shape is conserved while simultaneous plasticity in the hand skeleton helps maintain functional integrity during rapid morphogenesis.","1998","2025-02-10 20:55:21","2025-02-10 20:55:21","2025-02-10 20:55:21","165-174","","2","246","","","","","","","","","","en","","","","","Wiley Online Library","","_eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1469-7998.1998.tb00145.x","","C:\Users\rober\Zotero\storage\E2TXFRCK\Adams - 1998 - Evolutionary implications of developmental and functional integration in bat wings.pdf","","","ontogeny; flight; Myotis lucifugus; developmental integration; functional integration","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HPGEZZX9","journalArticle","2006","Dechmann, Dina K. N.; Safi, Kamran; Vonhof, Maarten J.","Matching Morphology and Diet in the Disc-Winged Bat Thyroptera tricolor (Chiroptera)","Journal of Mammalogy","","0022-2372","10.1644/05-MAMM-A-424R2.1","https://doi.org/10.1644/05-MAMM-A-424R2.1","The dietary niche and morphological adaptations of a species should be highly correlated. However, conflicting selective pressures may make predictions about diet difficult without additional knowledge of a species' life history. We tested the reliability of predicting a bat's diet from its wing morphology using data for Spix's disk-winged bat (Thyroptera tricolor). The species had been predicted to fall within either the aerial hawking or gleaning foraging group. We compared the results of a theoretical (canonical discriminant function analysis of morphology) and an applied (analysis of droppings) method of diet determination. Our results place T. tricolor in the gleaning functional group with a 77% probability according to morphology. Correspondingly, a large proportion of the diverse diet consisted of nonflying prey, such as spiders, insect larvae, and other silent prey, which should be difficult to detect using echolocation. Although some flying prey were taken, it is clear that T. tricolor regularly gleans prey from surfaces, indicating that for this species, morphology is a useful indicator of diet. However, the breadth of the diet; the high proportion of jumping spiders, leafhoppers, and insect larvae; and the extremely small size of prey were unique features of the diet that could not be predicted from morphology alone. Thus, although comparative statistical methods and the analysis of wing morphology may be helpful to predict the general ecological niche, only detailed investigation of the life history may yield the detail needed for understanding the link between morphology and ecology of individual species.","2006-10-17","2025-02-10 20:55:28","2025-02-10 20:55:28","2025-02-10 20:55:28","1013-1019","","5","87","","Journal of Mammalogy","","","","","","","","","","","","","Silverchair","","","","C:\Users\rober\Zotero\storage\6C7SCLN6\Dechmann et al. - 2006 - Matching Morphology and Diet in the Disc-Winged Bat Thyroptera tricolor (Chiroptera).pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
